date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:09:07	1263/1263	---MCZ	200	added ('OK')	text/plain	date:Wed,%2015%20Mar%202023%2018:39:11%20GMT	https://www.excaltech.com/robots.txt		(from )
00:09:07	330262/330262	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2010:05:28%20GMT	https://www.excaltech.com/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/index.html	(from )
00:09:10	139061/139061	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Mar%202023%2018:39:14%20GMT	https://www.excaltech.com/t.src	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/t.src	(from https://www.excaltech.com/)
00:09:12	1834592/1834592	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2013:32:43%20GMT	https://www.excaltech.com/wp-content/cache/min/1/984ddeb56381702b51f99a38d845af7b.css	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/cache/min/1/984ddeb56381702b51f99a38d845af7b.css	(from https://www.excaltech.com/)
00:09:12	11162/11162	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2015:38:49%20GMT	https://www.excaltech.com/wp-content/uploads/Excaltech-logo-1024x236.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/Excaltech-logo-1024x236.png	(from https://www.excaltech.com/)
00:09:13	3304/3304	---M-Z	200	added ('OK')	font/woff	date:Mon,%2023%20Jan%202023%2013:47:48%20GMT	https://www.excaltech.com/wp-content/themes/astra/assets/fonts/astra.woff	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/themes/astra/assets/fonts/astra.woff	(from https://www.excaltech.com/)
00:09:13	139068/139068	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Mar%202023%2018:39:17%20GMT	https://www.excaltech.com/Firefox/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/Firefox/index.html	(from https://www.excaltech.com/)
00:09:13	1271/1271	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2013:31:56%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/css/post-80399.css?ver=1678714316	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/css/post-8039922eb.css	(from https://www.excaltech.com/)
00:09:13	92040/92040	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2013:31:56%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/css/global.css?ver=1678714316	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/css/global22eb.css	(from https://www.excaltech.com/)
00:09:13	112030/112030	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Mar%202023%2012:56:45%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/css/post-2.css?ver=1678798605	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/css/post-28fc8.css	(from https://www.excaltech.com/)
00:09:13	89684/89684	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2007%20Nov%202022%2014:02:55%20GMT	https://www.excaltech.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-includes/js/jquery/jquery.mina7a0.js	(from https://www.excaltech.com/)
00:09:14	11224/11224	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2016%20Dec%202020%2018:48:48%20GMT	https://www.excaltech.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://www.excaltech.com/)
00:09:14	15055/15055	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Mar%202023%2013:26:38%20GMT	https://www.excaltech.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.11.4	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.minb5ca.js	(from https://www.excaltech.com/)
00:09:16	265176/265176	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2014%20Mar%202023%2012:56:35%20GMT	https://www.excaltech.com/feed/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/feed/index.html	(from https://www.excaltech.com/)
00:09:17	724/724	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2014%20Mar%202023%2012:56:35%20GMT	https://www.excaltech.com/comments/feed/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/comments/feed/index.html	(from https://www.excaltech.com/)
00:09:18	255650/255650	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2018:39:22%20GMT	https://www.excaltech.com/wp-json/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-json/index.html	(from https://www.excaltech.com/)
00:09:19	190904/190904	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2018:39:24%20GMT	https://www.excaltech.com/wp-json/wp/v2/pages/2	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-json/wp/v2/pages/2.json	(from https://www.excaltech.com/)
00:09:20	816/816	---MCZ	200	added ('OK')	text/xml	date:Wed,%2015%20Mar%202023%2018:39:25%20GMT	https://www.excaltech.com/xmlrpc.php?rsd	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/xmlrpc0db0.php	(from https://www.excaltech.com/)
00:09:21	1045/1045	---MCZ	200	added ('OK')	application/xml	date:Wed,%2015%20Mar%202023%2018:39:25%20GMT	https://www.excaltech.com/wp-includes/wlwmanifest.xml	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-includes/wlwmanifest.xml	(from https://www.excaltech.com/)
00:09:22	2418/2418	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2018:39:27%20GMT	https://www.excaltech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.excaltech.com%2F	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-json/oembed/1.0/embed7331.json	(from https://www.excaltech.com/)
00:09:24	2519/2519	---MCZ	200	added ('OK')	text/xml	date:Wed,%2015%20Mar%202023%2018:39:28%20GMT	https://www.excaltech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.excaltech.com%2F&format=xml	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-json/oembed/1.0/embed47f2	(from https://www.excaltech.com/)
00:09:24	11412/11412	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2014:43:52%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-logo-black-no-e.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-logo-black-no-e.svg	(from https://www.excaltech.com/)
00:09:24	89684/89684	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2007%20Nov%202022%2014:02:55%20GMT	https://www.excaltech.com/wp-includes/js/jquery/jquery.min.js	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-includes/js/jquery/jquery.min.js	(from https://www.excaltech.com/)
00:09:24	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Mar%202023%2018:39:29%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.googletagmanager.com/gtm.115445.delayed	(from https://www.excaltech.com/)
00:09:25	7786/7786	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Jan%202023%2022:18:17%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-logo-30yrs-shield-only.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-logo-30yrs-shield-only.svg	(from https://www.excaltech.com/)
00:09:25	4690/4690	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2018:39:30%20GMT	https://www.excaltech.com/cdn-cgi/l/email-protection	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/cdn-cgi/l/email-protection.html	(from https://www.excaltech.com/)
00:09:25	16745/16745	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Jan%202023%2022:17:14%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-logo-30yrs-black-text.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-logo-30yrs-black-text.svg	(from https://www.excaltech.com/)
00:09:26	3029/3029	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Aug%202021%2021:19:23%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-logo-black-r.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-logo-black-r.png	(from https://www.excaltech.com/)
00:09:26	176791/176791	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2008:32:40%20GMT	https://www.excaltech.com/services/managed-it-services/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/services/managed-it-services/index.html	(from https://www.excaltech.com/)
00:09:26	179869/179869	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2008:32:40%20GMT	https://www.excaltech.com/services/data-center/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/services/data-center/index.html	(from https://www.excaltech.com/)
00:09:29	293/293	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Mar%202023%2018:39:32%20GMT	http://www.excaltech.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/plugins/revslider/public/assets/assets/dummy.16.delayed	(from https://www.excaltech.com/)
00:09:29	172635/172635	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2008:32:40%20GMT	https://www.excaltech.com/services/cloud-solutions/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/services/cloud-solutions/index.html	(from https://www.excaltech.com/)
00:09:29	173200/173200	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2014:08:29%20GMT	https://www.excaltech.com/services/infrastructure/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/services/infrastructure/index.html	(from https://www.excaltech.com/)
00:09:29	177489/177489	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2009:21:44%20GMT	https://www.excaltech.com/services/projects/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/services/projects/index.html	(from https://www.excaltech.com/)
00:09:30	203334/203334	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2009:21:46%20GMT	https://www.excaltech.com/cloud-communication-solutions/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/cloud-communication-solutions/index.html	(from https://www.excaltech.com/)
00:09:30	68/68	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:47:36%20GMT	https://www.excaltech.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://www.excaltech.com/)
00:09:31	177507/177507	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2018:34:08%20GMT	https://www.excaltech.com/services/additional-services/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/services/additional-services/index.html	(from https://www.excaltech.com/)
00:09:31	158176/158176	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2008:32:39%20GMT	https://www.excaltech.com/virtual-technician/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/virtual-technician/index.html	(from https://www.excaltech.com/)
00:09:31	197169/197169	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2009:21:47%20GMT	https://www.excaltech.com/website-design/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/website-design/index.html	(from https://www.excaltech.com/)
00:09:31	196942/196942	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2017:37:21%20GMT	https://www.excaltech.com/about-us/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/about-us/index.html	(from https://www.excaltech.com/)
00:09:32	214792/214792	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2011:38:42%20GMT	https://www.excaltech.com/blog/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/blog/index.html	(from https://www.excaltech.com/)
00:09:32	175733/175733	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2012:24:18%20GMT	https://www.excaltech.com/contact-us/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/contact-us/index.html	(from https://www.excaltech.com/)
00:09:32	96365/96365	---M--	200	added ('OK')	application/pdf	date:Tue,%2010%20May%202022%2013:51:48%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-channele2e-top-100-vertical-market-msps-2022-05-04.pdf	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-channele2e-top-100-vertical-market-msps-2022-05-04.pdf	(from https://www.excaltech.com/)
00:09:34	94448/94448	---M--	200	added ('OK')	application/pdf	date:Wed,%2014%20Jul%202021%2019:36:40%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-msp-501-winner-2021-07-08.pdf	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-msp-501-winner-2021-07-08.pdf	(from https://www.excaltech.com/)
00:09:35	84495/84495	---M--	200	added ('OK')	application/pdf	date:Thu,%2021%20Oct%202021%2021:07:56%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-web-excellence-award-winner-2021-09-27.pdf	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-web-excellence-award-winner-2021-09-27.pdf	(from https://www.excaltech.com/)
00:09:37	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226407c11e-4d7%22	https://www.excaltech.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.excaltech.com/)
00:09:37	205376/205376	---M--	200	added ('OK')	application/pdf	date:Fri,%2018%20Feb%202022%2021:35:47%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-best-places-to-work-in-il-2021-04-26-pr.pdf	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-best-places-to-work-in-il-2021-04-26-pr.pdf	(from https://www.excaltech.com/)
00:09:38	196731/196731	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2012:45:52%20GMT	https://www.excaltech.com/meet-mevo-the-multi-camera-system-that-could-change-the-filming-of-live-broadcasts/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/meet-mevo-the-multi-camera-system-that-could-change-the-filming-of-live-broadcasts/index.html	(from https://www.excaltech.com/)
00:09:38	9642/9642	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2007:28:07%20GMT	https://www.excaltech.com/wp-content/uploads/Mevo-150x150-1.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/Mevo-150x150-1.png	(from https://www.excaltech.com/)
00:09:38	18495/18495	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2018:57:30%20GMT	https://www.excaltech.com/wp-content/uploads/Technology-Plan-in-2023.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/Technology-Plan-in-2023.png	(from https://www.excaltech.com/)
00:09:38	14048/14048	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Feb%202023%2016:54:08%20GMT	https://www.excaltech.com/wp-content/uploads/Digital-Transformation.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/Digital-Transformation.png	(from https://www.excaltech.com/)
00:09:38	7471/7471	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:19:18%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/afi-ai-logo-1-pegxbmhxa9ged8f0fcakzl3zb1qghq9jg0yi3ynnqg.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/afi-ai-logo-1-pegxbmhxa9ged8f0fcakzl3zb1qghq9jg0yi3ynnqg.png	(from https://www.excaltech.com/)
00:09:39	14013/14013	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:41:21%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/amazon-aws-1-pcfwzwq8ns74auu03y5m71ikiw9ql1jvfwy77u93ok.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/amazon-aws-1-pcfwzwq8ns74auu03y5m71ikiw9ql1jvfwy77u93ok.png	(from https://www.excaltech.com/)
00:09:40	193219/193219	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2016:17:21%20GMT	https://www.excaltech.com/why-you-need-a-workplace-technology-plan-in-2023/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/why-you-need-a-workplace-technology-plan-in-2023/index.html	(from https://www.excaltech.com/)
00:09:40	193788/193788	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2008:55:37%20GMT	https://www.excaltech.com/unlock-the-power-of-digital-transformation/	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/unlock-the-power-of-digital-transformation/index.html	(from https://www.excaltech.com/)
00:09:40	14725/14725	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Apr%202021%2018:38:54%20GMT	https://www.excaltech.com/wp-content/uploads/cisco-partner-logo-1.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/cisco-partner-logo-1.svg	(from https://www.excaltech.com/)
00:09:41	7692/7692	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:41:21%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/meraki-pcfx00hlf4c9laojhzs4h0kewfr7ftyssfk54y3ipe.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/meraki-pcfx00hlf4c9laojhzs4h0kewfr7ftyssfk54y3ipe.png	(from https://www.excaltech.com/)
00:09:42	10940/10940	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:41:21%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/codetwo-logo-pcfwy3vdk7qc1rg7mo4cwzvrjb5etxee6zxp3qx9jy.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/codetwo-logo-pcfwy3vdk7qc1rg7mo4cwzvrjb5etxee6zxp3qx9jy.png	(from https://www.excaltech.com/)
00:09:43	15831/15831	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2013:41:27%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/comptia-managed-services-community-1-pf4w3oh8kibusdycipymp6tv14odn7j3h0x3zflqk2.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/comptia-managed-services-community-1-pf4w3oh8kibusdycipymp6tv14odn7j3h0x3zflqk2.png	(from https://www.excaltech.com/)
00:09:44	1044/1044	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Mar%202023%2012:51:24%20GMT	https://www.excaltech.com/wp-content/uploads/duo-logo-green.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/duo-logo-green.svg	(from https://www.excaltech.com/)
00:09:44	7386/7386	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Apr%202021%2018:38:55%20GMT	https://www.excaltech.com/wp-content/uploads/hpe-partner-logo-1.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/hpe-partner-logo-1.svg	(from https://www.excaltech.com/)
00:09:45	1530/1530	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Apr%202021%2018:38:55%20GMT	https://www.excaltech.com/wp-content/uploads/lenovo-partner-logo-1.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/lenovo-partner-logo-1.svg	(from https://www.excaltech.com/)
00:09:45	11901/11901	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:22:03%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/logmein-partner-logo-1-p5fjd24pc2fmrix78359ercy0k06ukb6247h259780.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/logmein-partner-logo-1-p5fjd24pc2fmrix78359ercy0k06ukb6247h259780.png	(from https://www.excaltech.com/)
00:09:46	6294/6294	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:41:21%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/mailprotector-p5fjbs2m16okyms3p18jikzcwob7de8bjs8ojl5gg6.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/mailprotector-p5fjbs2m16okyms3p18jikzcwob7de8bjs8ojl5gg6.png	(from https://www.excaltech.com/)
00:09:47	34801/34801	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Apr%202022%2019:28:44%20GMT	https://www.excaltech.com/wp-content/uploads/ms-partner-2022.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/ms-partner-2022.svg	(from https://www.excaltech.com/)
00:09:48	10923/10923	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:22:34%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/poly-logo-1-p5fjbkjwiieadr30wxziymvo5lc9ntegur0spdgm6q.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/poly-logo-1-p5fjbkjwiieadr30wxziymvo5lc9ntegur0spdgm6q.png	(from https://www.excaltech.com/)
00:09:49	2710/2710	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Apr%202021%2018:40:52%20GMT	https://www.excaltech.com/wp-content/uploads/pure-storage-partner-logo-1.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/pure-storage-partner-logo-1.svg	(from https://www.excaltech.com/)
00:09:50	5087/5087	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:41:21%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/ringcentral-partner-logo-1-pcfwz8afq39nwzti2nlbe7ol2vm70wuuojzkqn9br2.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/ringcentral-partner-logo-1-pcfwz8afq39nwzti2nlbe7ol2vm70wuuojzkqn9br2.png	(from https://www.excaltech.com/)
00:09:51	4879/4879	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:23:10%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/threatlocker-logo-1-pegx9sp7zuybsj2l3jup51ppq2qrix0buzaiild778.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/threatlocker-logo-1-pegx9sp7zuybsj2l3jup51ppq2qrix0buzaiild778.png	(from https://www.excaltech.com/)
00:09:52	3214/3214	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Apr%202021%2018:40:53%20GMT	https://www.excaltech.com/wp-content/uploads/Veeam_logo_topaz_2019-1.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/Veeam_logo_topaz_2019-1.svg	(from https://www.excaltech.com/)
00:09:53	15934/15934	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:23:10%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/vmware-tech-alliance-p5fdspt2oa6i7jxi2zkvgtd3z1gt8zyquiitq0az36.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/vmware-tech-alliance-p5fdspt2oa6i7jxi2zkvgtd3z1gt8zyquiitq0az36.png	(from https://www.excaltech.com/)
00:09:53	8753/8753	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:41:21%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/thumbs/wasabi-logo-dark-1-pcfwyu6uvkqd2udzczhwut8o63jotgavmm7ajhu8jw.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/thumbs/wasabi-logo-dark-1-pcfwyu6uvkqd2udzczhwut8o63jotgavmm7ajhu8jw.png	(from https://www.excaltech.com/)
00:09:54	4246/4246	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Apr%202021%2018:41:20%20GMT	https://www.excaltech.com/wp-content/uploads/watchguard-partner-logo-1.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/watchguard-partner-logo-1.svg	(from https://www.excaltech.com/)
00:09:55	16050/16050	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Apr%202021%2018:41:20%20GMT	https://www.excaltech.com/wp-content/uploads/webroot-opentext-logo-1.svg	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/webroot-opentext-logo-1.svg	(from https://www.excaltech.com/)
00:09:57	51518/51518	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Oct%202020%2012:46:39%20GMT	https://www.excaltech.com/wp-content/uploads/excaltech-google-map-pepper-rd.png	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/excaltech-google-map-pepper-rd.png	(from https://www.excaltech.com/)
00:09:57	3515/3515	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2013:32:00%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/css/post-76779.css?ver=1678714320	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/css/post-767793fdf.css	(from https://www.excaltech.com/)
00:09:57	3524/3524	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2013:32:00%20GMT	https://www.excaltech.com/wp-content/uploads/elementor/css/post-76786.css?ver=1678714320	C:/Users/Sudarshan%20N/Desktop/clonesite/web/www.excaltech.com/wp-content/uploads/elementor/css/post-767863fdf.css	(from https://www.excaltech.com/)
